antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'target_1', 'fasting_blood_sugar_Lower than 120 mg/ml'})","frozenset({'vessels_colored_by_flourosopy_Zero', 'sex_Male'})",0.44390243902439025,0.3648780487804878,0.2,0.45054945054945056,1.2347946171475583,1.0,0.03802974419988103,1.155921951219512,0.34193410355156184,0.32852564102564097,0.13488968788507963,0.49933889639772
"frozenset({'exercise_induced_angina_No', 'slope_Downsloping'})","frozenset({'rest_ecg_ST-T wave abnormality', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.3726829268292683,0.44097560975609756,0.2029268292682927,0.5445026178010471,1.234768104526711,1.0,0.038582748364069025,1.2272834314550043,0.303086493599713,0.33226837060702874,0.18519229187796388,0.5023398044757448
"frozenset({'rest_ecg_ST-T wave abnormality', 'fasting_blood_sugar_Lower than 120 mg/ml'})","frozenset({'exercise_induced_angina_No', 'slope_Downsloping'})",0.44097560975609756,0.3726829268292683,0.2029268292682927,0.4601769911504425,1.234768104526711,1.0,0.038582748364069025,1.162079168332667,0.3401127668143376,0.33226837060702874,0.1394734306830538,0.5023398044757448
frozenset({'rest_ecg_ST-T wave abnormality'}),"frozenset({'target_1', 'exercise_induced_angina_No', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.5004878048780488,0.3804878048780488,0.23512195121951218,0.4697855750487329,1.234692857499875,1.0,0.044692444973230216,1.1684182209469154,0.3805352048755187,0.36404833836858,0.14414206996055312,0.5438671464987254
"frozenset({'target_1', 'exercise_induced_angina_No', 'fasting_blood_sugar_Lower than 120 mg/ml'})",frozenset({'rest_ecg_ST-T wave abnormality'}),0.3804878048780488,0.5004878048780488,0.23512195121951218,0.6179487179487179,1.2346928574998748,1.0,0.044692444973230216,1.307448027500409,0.30682523605711115,0.36404833836858,0.23515124198717932,0.5438671464987254
"frozenset({'exercise_induced_angina_No', 'fasting_blood_sugar_Lower than 120 mg/ml'})","frozenset({'oldpeak_Low', 'slope_Downsloping'})",0.5726829268292682,0.4458536585365854,0.3151219512195122,0.5502555366269166,1.2341617615811586,1.0,0.05978917311124332,1.2321359940872139,0.4440109136661154,0.44798890429958393,0.18840127648343225,0.62851945321499
"frozenset({'oldpeak_Low', 'slope_Downsloping'})","frozenset({'exercise_induced_angina_No', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.4458536585365854,0.5726829268292682,0.3151219512195122,0.7067833698030634,1.2341617615811586,1.0,0.05978917311124332,1.4573425555151074,0.3423886975101383,0.44798890429958393,0.3138195297902741,0.62851945321499
"frozenset({'oldpeak_Low', 'slope_Downsloping'})",frozenset({'exercise_induced_angina_No'}),0.4458536585365854,0.6634146341463415,0.3648780487804878,0.8183807439824945,1.2335886214442011,1.0,0.06909220701963115,1.853247134880987,0.341709346991037,0.4901703800786369,0.4604065582088604,0.6841903719912472
frozenset({'exercise_induced_angina_No'}),"frozenset({'oldpeak_Low', 'slope_Downsloping'})",0.6634146341463415,0.4458536585365854,0.3648780487804878,0.5499999999999999,1.2335886214442011,1.0,0.06909220701963115,1.2314363143631435,0.5625823451910407,0.4901703800786369,0.18794014084507027,0.6841903719912472
"frozenset({'vessels_colored_by_flourosopy_Zero', 'exercise_induced_angina_No'})","frozenset({'rest_ecg_ST-T wave abnormality', 'oldpeak_Low', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.41853658536585364,0.3951219512195122,0.20390243902439023,0.48717948717948717,1.2329851218740107,1.0,0.038529446757882196,1.1795121951219514,0.32497350759448945,0.3343999999999999,0.15219189412737796,0.5016144349477683
"frozenset({'rest_ecg_ST-T wave abnormality', 'oldpeak_Low', 'fasting_blood_sugar_Lower than 120 mg/ml'})","frozenset({'vessels_colored_by_flourosopy_Zero', 'exercise_induced_angina_No'})",0.3951219512195122,0.41853658536585364,0.20390243902439023,0.5160493827160493,1.2329851218740107,1.0,0.038529446757882196,1.2014932802389247,0.3123938879456705,0.3343999999999999,0.16770237799320556,0.5016144349477683
"frozenset({'rest_ecg_ST-T wave abnormality', 'vessels_colored_by_flourosopy_Zero', 'oldpeak_Low'})","frozenset({'exercise_induced_angina_No', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.288780487804878,0.5726829268292682,0.20390243902439023,0.7060810810810811,1.2329354482250565,1.0,0.03852278405710888,1.4538603868797313,0.2656388445862131,0.31008902077151335,0.31217604590892284,0.5310643906257194
"frozenset({'exercise_induced_angina_No', 'fasting_blood_sugar_Lower than 120 mg/ml'})","frozenset({'rest_ecg_ST-T wave abnormality', 'vessels_colored_by_flourosopy_Zero', 'oldpeak_Low'})",0.5726829268292682,0.288780487804878,0.20390243902439023,0.35604770017035775,1.2329354482250565,1.0,0.03852278405710888,1.1044599303135887,0.44212492626335465,0.31008902077151335,0.09458009969083227,0.5310643906257194
"frozenset({'exercise_induced_angina_No', 'fasting_blood_sugar_Lower than 120 mg/ml'})",frozenset({'slope_Downsloping'}),0.5726829268292682,0.4575609756097561,0.3229268292682927,0.5638841567291313,1.2323694256873339,1.0,0.06088947055324212,1.2437957317073174,0.4412531556512022,0.45655172413793105,0.19600946159597038,0.6348205431833289
frozenset({'slope_Downsloping'}),"frozenset({'exercise_induced_angina_No', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.4575609756097561,0.5726829268292682,0.3229268292682927,0.7057569296375267,1.2323694256873337,1.0,0.06088947055324212,1.4522587486744436,0.3476059031928535,0.45655172413793105,0.3114174723252623,0.6348205431833289
"frozenset({'exercise_induced_angina_No', 'slope_Downsloping', 'fasting_blood_sugar_Lower than 120 mg/ml'})",frozenset({'vessels_colored_by_flourosopy_Zero'}),0.3229268292682927,0.5639024390243902,0.22439024390243903,0.6948640483383686,1.232241608212505,1.0,0.04229101725163595,1.429191016662642,0.2783611076306229,0.33873343151693674,0.3003034665477132,0.5463939618854473
frozenset({'vessels_colored_by_flourosopy_Zero'}),"frozenset({'exercise_induced_angina_No', 'slope_Downsloping', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.5639024390243902,0.3229268292682927,0.22439024390243903,0.397923875432526,1.232241608212505,1.0,0.04229101725163595,1.1245640594336979,0.43217585837953515,0.33873343151693674,0.11076653071806793,0.5463939618854473
"frozenset({'exercise_induced_angina_No', 'slope_Downsloping', 'thalassemia_Fixed Defect'})","frozenset({'oldpeak_Low', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.288780487804878,0.7053658536585365,0.25073170731707317,0.8682432432432433,1.2309119285260366,1.0,0.04703581201665677,2.2361976235146983,0.2637641244068684,0.3372703412073491,0.5528123321997497,0.6118532952039176
"frozenset({'oldpeak_Low', 'fasting_blood_sugar_Lower than 120 mg/ml'})","frozenset({'exercise_induced_angina_No', 'slope_Downsloping', 'thalassemia_Fixed Defect'})",0.7053658536585365,0.288780487804878,0.25073170731707317,0.355463347164592,1.2309119285260366,1.0,0.04703581201665677,1.103458599392861,0.6367021413662485,0.3372703412073491,0.09375847852360332,0.6118532952039176
"frozenset({'vessels_colored_by_flourosopy_Zero', 'fasting_blood_sugar_Lower than 120 mg/ml'})",frozenset({'thalassemia_Fixed Defect'}),0.5004878048780488,0.5307317073170732,0.32682926829268294,0.6530214424951267,1.2304172399954134,1.0,0.06120452111838193,1.3524417648670868,0.3749008861940299,0.4639889196675901,0.26059662901768166,0.6344151330122693
frozenset({'thalassemia_Fixed Defect'}),"frozenset({'vessels_colored_by_flourosopy_Zero', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.5307317073170732,0.5004878048780488,0.32682926829268294,0.6158088235294118,1.2304172399954134,1.0,0.06120452111838193,1.3001657136188587,0.39906289757036034,0.4639889196675901,0.23086727366727947,0.6344151330122693
"frozenset({'exercise_induced_angina_No', 'slope_Downsloping'})",frozenset({'rest_ecg_ST-T wave abnormality'}),0.3726829268292683,0.5004878048780488,0.22926829268292684,0.6151832460732984,1.229167304532419,1.0,0.042745032718619874,1.298052098888336,0.29720393104132886,0.3560606060606061,0.2296148969240838,0.5366364573446414
frozenset({'rest_ecg_ST-T wave abnormality'}),"frozenset({'exercise_induced_angina_No', 'slope_Downsloping'})",0.5004878048780488,0.3726829268292683,0.22926829268292684,0.45808966861598444,1.229167304532419,1.0,0.042745032718619874,1.1576030882610986,0.3732463430851064,0.3560606060606061,0.1361460502820903,0.5366364573446414
frozenset({'rest_ecg_ST-T wave abnormality'}),"frozenset({'oldpeak_Low', 'exercise_induced_angina_No', 'target_1'})",0.5004878048780488,0.4253658536585366,0.26146341463414635,0.5224171539961013,1.2281595936834953,1.0,0.04857299226650805,1.2032135390741663,0.3719099813432837,0.39353891336270197,0.16889233080815597,0.5685480265393351
"frozenset({'oldpeak_Low', 'exercise_induced_angina_No', 'target_1'})",frozenset({'rest_ecg_ST-T wave abnormality'}),0.4253658536585366,0.5004878048780488,0.26146341463414635,0.6146788990825689,1.2281595936834953,1.0,0.04857299226650805,1.2963530778164927,0.32329017053949277,0.39353891336270197,0.22860521788990842,0.5685480265393351
frozenset({'exercise_induced_angina_No'}),frozenset({'slope_Downsloping'}),0.6634146341463415,0.4575609756097561,0.3726829268292683,0.5617647058823529,1.2277373636021571,1.0,0.06913027959547885,1.237780324111966,0.5511040291372635,0.49804432855280306,0.19210220059246716,0.688131819892136
frozenset({'slope_Downsloping'}),frozenset({'exercise_induced_angina_No'}),0.4575609756097561,0.6634146341463415,0.3726829268292683,0.814498933901919,1.2277373636021571,1.0,0.06913027959547885,1.8144659377628256,0.34196203246826606,0.49804432855280306,0.4488736442013534,0.688131819892136
"frozenset({'oldpeak_Low', 'exercise_induced_angina_No', 'fasting_blood_sugar_Lower than 120 mg/ml'})",frozenset({'resting_blood_pressure_Q1'}),0.5151219512195122,0.32097560975609757,0.2029268292682927,0.393939393939394,1.2273187805102699,1.0,0.03758524687685902,1.1203902439024391,0.3819842129701285,0.32049306625577806,0.10745384883315924,0.5130791194620982
frozenset({'resting_blood_pressure_Q1'}),"frozenset({'oldpeak_Low', 'exercise_induced_angina_No', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.32097560975609757,0.5151219512195122,0.2029268292682927,0.6322188449848024,1.2273187805102699,1.0,0.03758524687685902,1.3183874218907476,0.2727674624226349,0.32049306625577806,0.24149761792640334,0.5130791194620982
"frozenset({'target_1', 'slope_Downsloping', 'thalassemia_Fixed Defect'})","frozenset({'oldpeak_Low', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.2751219512195122,0.7053658536585365,0.23804878048780487,0.8652482269503545,1.2266658819144032,1.0,0.043987150505651385,2.1864955070603327,0.2549147232089667,0.32063074901445465,0.5426471278944153,0.6013654689385244
"frozenset({'oldpeak_Low', 'fasting_blood_sugar_Lower than 120 mg/ml'})","frozenset({'target_1', 'slope_Downsloping', 'thalassemia_Fixed Defect'})",0.7053658536585365,0.2751219512195122,0.23804878048780487,0.33748271092669435,1.2266658819144032,1.0,0.043987150505651385,1.0941269922093793,0.6271577461730538,0.32063074901445465,0.08602931184369003,0.6013654689385244
frozenset({'sex_Male'}),"frozenset({'thalassemia_Reversable Defect', 'target_0'})",0.6956097560975609,0.3121951219512195,0.26634146341463416,0.3828892005610099,1.226441970546985,1.0,0.04917549077929806,1.1145565410199556,0.606567577721424,0.3592105263157895,0.10278217102841865,0.618007100280505
"frozenset({'thalassemia_Reversable Defect', 'target_0'})",frozenset({'sex_Male'}),0.3121951219512195,0.6956097560975609,0.26634146341463416,0.853125,1.2264419705469847,1.0,0.04917549077929806,2.072444213803841,0.26843841737458773,0.3592105263157895,0.5174779647435899,0.618007100280505
"frozenset({'oldpeak_Low', 'thalassemia_Fixed Defect', 'sex_Male'})",frozenset({'exercise_induced_angina_No'}),0.25073170731707317,0.6634146341463415,0.20390243902439023,0.8132295719844358,1.2258239871824215,1.0,0.037563355145746546,1.8021341463414633,0.24586946770334908,0.287087912087912,0.44510235154796135,0.5602912565804532
frozenset({'exercise_induced_angina_No'}),"frozenset({'oldpeak_Low', 'thalassemia_Fixed Defect', 'sex_Male'})",0.6634146341463415,0.25073170731707317,0.20390243902439023,0.30735294117647055,1.2258239871824215,1.0,0.037563355145746546,1.0817461550411682,0.5473268150613684,0.287087912087912,0.0755687040441176,0.5602912565804532
"frozenset({'rest_ecg_ST-T wave abnormality', 'target_1'})","frozenset({'oldpeak_Low', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.30146341463414633,0.7053658536585365,0.2604878048780488,0.8640776699029127,1.2250063784930645,1.0,0.0478458060678168,2.167665505226482,0.262946456594062,0.3490196078431373,0.5386742107631971,0.6166861378560207
"frozenset({'oldpeak_Low', 'fasting_blood_sugar_Lower than 120 mg/ml'})","frozenset({'rest_ecg_ST-T wave abnormality', 'target_1'})",0.7053658536585365,0.30146341463414633,0.2604878048780488,0.36929460580912865,1.2250063784930643,1.0,0.0478458060678168,1.1075481386392811,0.6234094798720144,0.3490196078431373,0.09710470803681129,0.6166861378560207
frozenset({'vessels_colored_by_flourosopy_Zero'}),"frozenset({'oldpeak_Low', 'thalassemia_Fixed Defect'})",0.5639024390243902,0.48585365853658535,0.335609756097561,0.5951557093425607,1.224969080474146,1.0,0.061635693039857276,1.2699854075463837,0.42112793298995915,0.46994535519125685,0.21258937775355732,0.642959380775698
"frozenset({'oldpeak_Low', 'thalassemia_Fixed Defect'})",frozenset({'vessels_colored_by_flourosopy_Zero'}),0.48585365853658535,0.5639024390243902,0.335609756097561,0.6907630522088354,1.224969080474146,1.0,0.061635693039857276,1.4102375673107383,0.3571995940161513,0.46994535519125685,0.2908996163625421,0.642959380775698
"frozenset({'rest_ecg_ST-T wave abnormality', 'vessels_colored_by_flourosopy_Zero', 'exercise_induced_angina_No'})","frozenset({'oldpeak_Low', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.23609756097560974,0.7053658536585365,0.20390243902439023,0.8636363636363636,1.2243807368288697,1.0,0.03736728138013087,2.1606504065040655,0.23990051757746855,0.27645502645502645,0.5371763997591813,0.5763548346535898
"frozenset({'oldpeak_Low', 'fasting_blood_sugar_Lower than 120 mg/ml'})","frozenset({'rest_ecg_ST-T wave abnormality', 'vessels_colored_by_flourosopy_Zero', 'exercise_induced_angina_No'})",0.7053658536585365,0.23609756097560974,0.20390243902439023,0.289073305670816,1.2243807368288695,1.0,0.03736728138013087,1.074516465787226,0.6219937260369466,0.27645502645502645,0.06934883564825853,0.5763548346535898
"frozenset({'vessels_colored_by_flourosopy_Zero', 'thalassemia_Fixed Defect'})","frozenset({'oldpeak_Low', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.3570731707317073,0.7053658536585365,0.30829268292682926,0.8633879781420766,1.2240285997173286,1.0,0.05642546103509816,2.1567219512195135,0.2846756689268358,0.4087968952134541,0.5363333695219487,0.6502278756547174
"frozenset({'oldpeak_Low', 'fasting_blood_sugar_Lower than 120 mg/ml'})","frozenset({'vessels_colored_by_flourosopy_Zero', 'thalassemia_Fixed Defect'})",0.7053658536585365,0.3570731707317073,0.30829268292682926,0.43706777316735823,1.2240285997173284,1.0,0.05642546103509816,1.142103433810751,0.6211962444463073,0.4087968952134541,0.12442256069278028,0.6502278756547174
"frozenset({'rest_ecg_ST-T wave abnormality', 'vessels_colored_by_flourosopy_Zero'})","frozenset({'oldpeak_Low', 'exercise_induced_angina_No'})",0.3131707317073171,0.593170731707317,0.22731707317073171,0.7258566978193146,1.2236893343171011,1.0,0.04155336109458657,1.4840022172949001,0.2661492879438159,0.3347701149425288,0.3261465593880036,0.5545401910149205
"frozenset({'oldpeak_Low', 'exercise_induced_angina_No'})","frozenset({'rest_ecg_ST-T wave abnormality', 'vessels_colored_by_flourosopy_Zero'})",0.593170731707317,0.3131707317073171,0.22731707317073171,0.3832236842105263,1.2236893343171011,1.0,0.04155336109458657,1.1135791869918699,0.44932637580922397,0.3347701149425288,0.10199471067583735,0.5545401910149205
"frozenset({'oldpeak_Low', 'fasting_blood_sugar_Lower than 120 mg/ml'})","frozenset({'thalassemia_Fixed Defect', 'exercise_induced_angina_No', 'slope_Downsloping', 'target_1'})",0.7053658536585365,0.24878048780487805,0.2146341463414634,0.3042876901798064,1.2231171860168688,1.0,0.039152885187388464,1.0797847063957717,0.6191300421432872,0.29023746701846964,0.07388945770688514,0.5835163941095111
"frozenset({'thalassemia_Fixed Defect', 'exercise_induced_angina_No', 'slope_Downsloping', 'target_1'})","frozenset({'oldpeak_Low', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.24878048780487805,0.7053658536585365,0.2146341463414634,0.8627450980392157,1.2231171860168688,1.0,0.039152885187388464,2.1466202090592343,0.24282762691853604,0.29023746701846964,0.5341514089079342,0.5835163941095111
frozenset({'vessels_colored_by_flourosopy_Zero'}),"frozenset({'oldpeak_Low', 'exercise_induced_angina_No', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.5639024390243902,0.5151219512195122,0.3551219512195122,0.629757785467128,1.222541155499633,1.0,0.06464342653182631,1.309623888762252,0.41741033016200807,0.49056603773584895,0.23642199216057588,0.6595758624305337
"frozenset({'oldpeak_Low', 'exercise_induced_angina_No', 'fasting_blood_sugar_Lower than 120 mg/ml'})",frozenset({'vessels_colored_by_flourosopy_Zero'}),0.5151219512195122,0.5639024390243902,0.3551219512195122,0.6893939393939393,1.222541155499633,1.0,0.06464342653182631,1.4040214158239142,0.3754173392000355,0.49056603773584895,0.2877601518541115,0.6595758624305337
"frozenset({'oldpeak_Low', 'fasting_blood_sugar_Lower than 120 mg/ml'})","frozenset({'thalassemia_Fixed Defect', 'exercise_induced_angina_No', 'target_1'})",0.7053658536585365,0.3541463414634146,0.3053658536585366,0.43291839557399725,1.2224279764830501,1.0,0.05556311719214754,1.1389077929803688,0.6175655375240675,0.4049159120310479,0.12196579375127975,0.6475886743710206
